F0semitoneFrom27_5Hz_sma3nz_amean,F0semitoneFrom27_5Hz_sma3nz_stddevNorm,F0semitoneFrom27_5Hz_sma3nz_percentile20_0,F0semitoneFrom27_5Hz_sma3nz_percentile50_0,F0semitoneFrom27_5Hz_sma3nz_percentile80_0,F0semitoneFrom27_5Hz_sma3nz_pctlrange0_2,F0semitoneFrom27_5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27_5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27_5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27_5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20_0,loudness_sma3_percentile50_0,loudness_sma3_percentile80_0,loudness_sma3_pctlrange0_2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0_H1_H2_sma3nz_amean,logRelF0_H1_H2_sma3nz_stddevNorm,logRelF0_H1_A3_sma3nz_amean,logRelF0_H1_A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0_500_sma3nz_amean,slopeV0_500_sma3nz_stddevNorm,slopeV500_1500_sma3nz_amean,slopeV500_1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0_500_sma3nz_amean,slopeUV500_1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
38.63234,0.0793755,35.77201,37.86016,42.0556,6.283596,22.98605,15.06375,25.69978,18.92223,1.051732,0.5897485,0.5088509,0.9811571,1.45726,0.9484088,13.7365,6.09701,7.786115,5.761836,0.4702333,0.9193301,19.95495,0.5748987,-3.097314,-3.616782,-6.102295,-2.24732,-42.65799,-0.4095864,0.01771583,1.184779,0.9035029,0.8165699,9.989267,0.3170349,4.76258,2.736713,26.47409,0.3796506,695.7321,0.2292897,1419.451,0.1153284,-30.72766,-2.350665,1589.689,0.1205053,1062.953,0.2012843,-39.21896,-1.621763,2659.602,0.0620614,938.2512,0.4193667,-48.45808,-1.244702,-11.04994,-0.5708359,22.21715,0.2375653,0.06205263,0.3114141,-0.02192637,-0.6987116,0.5440904,0.8066771,22.84388,0.3240742,-5.555508,-1.755725,-9.131149,-1.451822,-47.00034,-0.3247432,2.747947,1.251178,0.02794965,-0.007727133,0.1358393,4.123712,1.595745,0.5266666,0.2361261,0.08,0.07788881,-16.41746
40.07025,0.036912,39.06091,40.3933,41.13901,2.078098,26.62984,10.48381,12.81628,15.1445,1.624362,0.3555554,1.096346,1.592815,2.151466,1.05512,13.57373,6.884358,2.404688,5.001472,1.141323,0.5595607,21.85967,0.3324262,-4.841362,-1.184219,-4.759276,-1.875272,-30.42082,-0.2543555,0.02813922,0.73888,1.471106,0.7534145,8.102113,0.4756291,17.34357,0.2948691,29.80981,0.1657688,605.4644,0.2303577,1479.28,0.09009813,-92.29704,-1.014664,1529.216,0.08949181,1157.166,0.1237122,-74.22711,-1.119634,2509.193,0.07697814,1055.063,0.150114,-81.3699,-0.9644149,-14.42157,-0.2749323,26.4344,0.1726384,0.06039849,0.2717563,-0.02920328,-0.4132617,1.449263,0.3957548,25.69404,0.2026726,-6.730893,-0.7174393,-8.291246,-0.9687899,-31.59905,-0.2420317,-9.207673,15.19259,0.06192771,-0.02904637,0.5778276,4.123712,2.173913,0.305,0.015,0.135,0.115,-12.76889
38.72052,0.2234714,33.50801,37.90721,42.54229,9.034283,150.4461,160.8382,85.24078,49.67568,1.324127,0.7961348,0.2412829,1.232688,2.084126,1.842844,28.3624,24.56737,17.72668,11.19786,0.774321,0.9745702,22.07519,0.2901896,-8.330622,-2.206805,18.6733,0.5409046,-37.91251,-0.5637982,0.06882274,1.689705,1.606202,0.5121154,4.428036,0.672204,4.79547,2.416734,5.61876,2.272542,756.9955,0.1796866,1336.958,0.157449,-80.92781,-1.155242,1795.574,0.1034616,1036.431,0.3304728,-80.41591,-1.01499,2622.545,0.0476785,968.3329,0.1411322,-75.60576,-1.118582,-8.049253,-0.9096348,12.76997,0.5481007,0.06893797,0.3525403,-0.03315748,-0.6471449,1.006772,0.6876644,20.25489,0.3359372,-12.63212,-1.724873,19.67876,0.5823065,-40.10855,-0.5459505,-13.78148,18.4921,0.05084505,-0.03777949,0.4347936,3.333333,3.448276,0.184,0.2533456,0.08399999,0.0649923,-14.90875
39.97903,0.06800986,36.77551,39.56068,43.01755,6.242043,35.89187,16.72259,42.81654,13.80565,1.195131,0.3929965,0.7687246,1.105306,1.680676,0.9119511,7.785107,3.596348,5.718487,4.548246,0.7620453,0.626685,20.93527,0.3534362,1.039581,8.103853,-2.067794,-5.607757,-33.12331,-0.2773811,0.04626527,1.03524,1.453266,0.6600932,6.259161,0.7477434,18.00831,0.8928367,27.7244,0.2317613,746.4832,0.09666566,1265.03,0.09531444,-39.07651,-1.721354,1741.437,0.05186243,920.7594,0.1981427,-50.89592,-1.204634,2711.649,0.03992583,826.9722,0.1770766,-54.6543,-1.095529,-16.71723,-0.2598052,25.06598,0.2530758,0.07951646,0.1660024,-0.04490583,-0.2293381,0.8832375,0.5458662,20.94506,0.3722839,0.1288895,69.90609,-2.816937,-4.404246,-35.96264,-0.2194367,-14.22001,22.169,0.07528747,-0.03432417,0.4181921,5.882353,3.797468,0.21,0.1845716,0.055,0.025,-14.96888
32.21776,0.07061985,30.77046,32.21089,34.62318,3.852724,16.8594,17.68689,9.117234,0.4157977,1.077762,0.5970857,0.5556593,0.9506074,1.585498,1.029839,9.290078,4.351212,6.055373,3.137299,0.5801952,0.7914152,27.77879,0.2021472,-9.978194,-1.151605,10.68665,1.063203,-21.24086,-0.6601716,0.02307404,1.238294,1.26995,0.662973,5.549595,0.58248,-4.555762,-1.330752,13.66515,0.4999306,644.3996,0.2109223,1511.333,0.1022751,-53.51852,-1.673593,1624.401,0.09838246,1126.84,0.2051391,-62.3883,-1.347289,2526.376,0.07110914,1016.67,0.2361468,-63.34571,-1.316665,-11.86933,-0.4255548,18.35505,0.3768439,0.05547613,0.2942103,-0.03557471,-0.2890314,0.6874663,0.6533895,27.5332,0.1934037,-11.62938,-1.007935,12.30833,1.041506,-26.33783,-0.4461913,-11.45226,19.37367,0.02515681,-0.02037464,0.3774793,2.339181,1.807229,0.3866667,0.3916064,0.1075,0.0875714,-17.79774
28.44944,0.0800508,26.58665,27.78075,30.59527,4.008619,33.61448,9.816696,15.49821,2.994231,0.6716644,0.6954461,0.2959295,0.5588987,0.9646069,0.6686774,6.944341,5.358528,7.322052,2.713193,0.4056688,1.189903,30.16433,0.3893447,9.885792,1.014193,11.69685,0.6730666,-17.47051,-0.8238265,0.0356095,1.60624,1.325041,0.7689855,6.67427,0.3491354,-0.07053692,-92.8013,28.33863,0.270166,688.1871,0.2571725,1418.813,0.1546819,-45.40955,-1.752726,1724.184,0.1940767,1222.239,0.3209192,-58.38298,-1.223318,2620.694,0.1016216,898.5955,0.2324525,-58.70247,-1.212826,-22.16843,-0.2817283,29.04869,0.2355821,0.0495189,0.4863645,-0.04117656,-0.3592572,0.4799182,1.086943,34.24762,0.2251994,11.57558,0.8924459,12.75095,0.6660525,-19.82872,-0.7292805,-10.23105,17.67028,0.01648673,-0.01593757,0.1862358,3.703704,1.273885,0.61,0.07,0.09999999,0.02828427,-18.79222
37.08858,0.0553948,36.2301,37.54207,38.51339,2.283287,165.1109,122.6164,14.07884,1.454476,1.278738,0.5954486,0.6619683,1.191106,1.965946,1.303977,16.91409,11.39338,20.93804,11.33311,0.7001979,0.8455879,25.2611,0.3748633,-13.31255,-1.042517,-1.579051,-9.923902,-17.17189,-0.6734881,0.01861404,1.060898,1.160738,0.7561477,8.730498,0.4193588,8.229117,1.530464,20.31754,0.3250318,726.7085,0.2270481,1527.28,0.2613013,-41.63816,-1.850746,1615.379,0.09848359,1149.383,0.1625782,-44.36732,-1.558483,2519.798,0.0590757,1014.42,0.2977062,-49.06837,-1.363478,-10.40955,-0.4120273,20.06159,0.243831,0.07727726,0.2625398,-0.02054047,-0.6767799,0.846033,0.6959434,27.90122,0.3016801,-14.07977,-1.030432,-1.879604,-9.188472,-18.95,-0.6485191,-1.950343,12.44575,0.03092355,0.005361037,0.2263888,5.217391,1.818182,0.445,0.085,0.085,0.055,-15.91263
39.48953,0.03755077,38.22262,39.43135,40.92776,2.705139,48.49583,43.54224,32.29823,18.78342,1.459168,0.5283818,0.9096392,1.179819,1.923863,1.014223,13.26662,6.207382,9.621027,7.057284,0.7388279,0.7155093,20.73467,0.302571,-10.12708,-1.521647,10.09911,1.011514,-39.78806,-0.2833475,0.02901482,0.9010889,1.394744,0.7439861,7.896368,0.605758,17.44735,0.4634806,21.32901,0.3746597,705.4116,0.2108641,1387.966,0.1038965,-29.8131,-1.62865,1695.126,0.1021299,1102.256,0.1424328,-32.54026,-1.329339,2503.348,0.06267086,998.537,0.3186679,-31.13245,-1.405097,-11.81662,-0.4410592,16.9121,0.3701797,0.07485675,0.258886,-0.0344815,-0.2770413,0.8061486,0.6627796,20.6566,0.3054802,-11.25971,-1.40089,10.25004,1.044873,-39.52976,-0.2648008,-12.77877,19.74662,0.06141403,-0.03000929,0.344746,3.846154,3.061225,0.29,0.3269047,0.04,0,-14.5435
40.52311,0.07349224,38.18221,41.29286,42.21523,4.033024,182.9665,159.0752,40.24703,29.91654,1.002871,0.4031743,0.7088982,0.9491299,1.234031,0.5251332,9.33755,6.282708,5.687492,2.796904,0.5866942,0.7887678,24.16749,0.2636164,-5.762453,-0.878819,-7.689356,-1.39875,-38.78933,-0.3230536,0.03979396,2.299606,1.210378,0.5396017,9.587044,0.4027878,14.50317,0.9752239,30.94884,0.4119263,716.6642,0.2179784,1476.63,0.1426211,-10.60083,-2.743117,1651.098,0.1202959,1252.064,0.1696306,-22.3347,-1.009455,2565.281,0.08006968,1040.639,0.3232051,-28.43246,-0.7862602,-16.72945,-0.4253441,27.85825,0.2867509,0.0563661,0.3488404,-0.0322334,-0.366409,0.6105644,0.7575988,24.27108,0.2620392,-5.649765,-0.8487686,-7.580165,-1.450689,-39.68181,-0.3074248,-11.57653,21.93456,0.03106037,-0.02597702,0.2364105,3.5,1.025641,0.935,0.105,0,0,-16.01704
38.13878,0.04630395,36.159,38.47807,39.9306,3.771595,132.6621,158.8648,27.33702,8.536396,1.313367,0.3751522,0.8579327,1.206845,1.740841,0.8829079,13.58474,9.771509,9.101787,3.923246,0.9223931,0.7070944,19.8613,0.571564,-6.272861,-1.071863,8.388264,1.144711,-23.15421,-0.4104606,0.03070471,0.6759546,1.684001,0.638052,6.03688,0.5630749,16.44663,0.331755,30.25096,0.1698332,657.567,0.2029931,1462.786,0.1364095,-103.2301,-0.8777655,1611.184,0.1050712,1145.989,0.3432437,-105.6167,-0.8053732,2531.79,0.06443808,1003.231,0.1265215,-108.7147,-0.7580825,-14.94319,-0.3159664,23.50535,0.3109867,0.06683253,0.2523465,-0.03272035,-0.4381689,1.270331,0.5493857,25.76414,0.2767954,-2.618443,-2.037281,8.808168,1.047904,-26.6624,-0.3450904,-4.65023,12.67234,0.05980514,-0.0190218,0.6053726,7.462687,3.100775,0.16,0.08246211,0.112,0.03544009,-15.23832
36.50668,0.06094496,34.60641,36.06128,38.46031,3.853897,47.95164,42.69824,19.0925,3.363981,0.9467277,0.5827754,0.491523,0.8867267,1.239676,0.7481525,13.76055,11.58741,9.387962,4.114147,0.6044716,1.059013,23.81559,0.5351577,5.291204,2.102259,4.382306,2.850514,-9.45766,-1.243629,0.0244586,1.310334,1.141556,0.5912549,9.100655,0.3289353,16.81684,0.4523906,30.05849,0.2615829,568.9982,0.3094524,1458.155,0.1608611,-51.86587,-1.531464,1493.059,0.1032022,1148.457,0.1623084,-57.86595,-1.178267,2502.34,0.04767724,962.3546,0.2891176,-63.06129,-1.040816,-16.45874,-0.406168,26.94302,0.2913045,0.06395244,0.3192669,-0.01673615,-0.7710393,0.7240474,0.9747723,26.84467,0.3715078,4.363005,2.553464,4.929328,2.654862,-9.717738,-1.35611,-10.07885,17.8763,0.03220035,-0.01296929,0.2558116,3.75,2.580645,0.2975,0.1762633,0.054,0.02332381,-16.67543
40.28316,0.09775238,37.83052,40.14589,41.32669,3.496174,71.28258,56.35103,125.7247,165.9126,1.218997,0.3488488,0.8813,1.185117,1.58595,0.7046497,9.224936,3.555617,10.79862,5.429565,1.053727,0.7005161,22.42459,0.4545563,-5.154224,-1.388755,0.5846278,20.2532,-28.11396,-0.4579264,0.03720254,0.9394752,1.552757,0.556647,7.725201,0.5051772,12.58169,1.433359,25.99881,0.6151904,664.1712,0.2265805,1402.325,0.1640266,-71.26297,-1.225499,1680.008,0.1132377,1211.131,0.3667548,-61.15518,-1.190435,2508.206,0.08251722,1127.856,0.2805665,-63.64854,-1.132174,-17.46706,-0.4932041,25.29479,0.4256584,0.05535674,0.3726868,-0.04748527,-0.286275,1.246091,0.5643376,25.52416,0.347958,-5.126603,-1.435437,1.527531,7.174037,-32.8918,-0.3602159,-8.121144,17.62657,0.03787673,-0.02623399,0.6617035,6.4,4.237288,0.168,0.2396164,0.07333333,0.03299832,-14.01217
36.32911,0.04644822,34.52895,36.32182,38.18035,3.651398,28.87072,24.01815,18.21454,2.956582,0.8305286,0.3935773,0.5363418,0.7558628,1.073986,0.5376437,7.654253,3.669725,5.810868,3.885982,0.3344897,0.6257005,17.02771,0.5789133,2.534004,3.143111,11.19084,1.019951,-14.46326,-0.7717784,0.02892456,0.9717512,1.250094,0.710492,7.557991,0.3684155,6.867254,1.102613,22.43109,0.3997989,716.4429,0.1030607,1326.065,0.1222657,-131.6781,-0.6683823,1764.856,0.07269558,1026.348,0.2687593,-137.6793,-0.5781502,2614.383,0.05018269,1019.822,0.1665647,-136.5323,-0.5940275,-14.24886,-0.4095303,19.3937,0.4019037,0.03388498,0.5951437,-0.03481339,-0.3001581,0.4122654,0.3386583,23.92183,0.2866579,6.135389,1.063748,20.99981,0.3103911,-23.48423,-0.4816177,-5.471553,11.50523,0.007284582,-0.01819316,0.2963242,4.329004,2.654867,0.1266667,0.105935,0.1957143,0.170114,-23.32809
41.79193,0.001602335,41.76256,41.76616,41.84286,0.08030319,-2.137121,0,5.130641,0,1.784778,0.308846,1.500653,1.917487,2.271578,0.7709242,14.72966,1.993206,5.220374,8.793365,1.079153,0.5508129,0.7125843,20.04228,15.00314,0.7386943,8.672461,0.3880283,-18.67237,-0.605325,0.0703733,0.4486038,1.805588,0.4276424,12.02075,0.2415106,23.63567,0.0316205,31.52447,0.07718356,796.5314,0.03611694,1196.377,0.1635716,-161.8828,-0.4522292,1942.145,0.05825237,832.498,0.2124875,-160.1422,-0.4222594,2869.687,0.0618633,737.8545,0.281104,-159.7903,-0.4264202,-10.76434,-1.015185,14.95298,0.7898448,0.01097219,0.8763962,-0.03285857,-0.336232,1.535074,0.5325764,7.823902,1.277621,22.90495,0.160606,6.441802,0.4002138,-27.03456,-0.3990202,5.40902,-0.5758538,-0.007141123,-0.01379475,0.9487571,8.823529,3.571429,0.06,0,0.2,0,-12.96343
39.37656,0.01013717,39.02551,39.26691,39.72008,0.6945648,18.85076,0,7.6548,0,1.755559,0.4805035,0.4759245,2.188046,2.48032,2.004395,20.12622,12.33725,5.420603,8.473137,1.162604,0.8822368,9.161581,1.225623,11.53563,1.027445,8.69163,1.424703,-34.87219,-0.527679,0.02497287,1.255104,0.8952631,0.9040951,11.23349,0.2066225,12.52691,0.1226246,17.59752,0.3080411,745.1647,0.1594685,1273.906,0.156388,-131.701,-0.6389953,1879.255,0.08802146,1337.406,0.1179926,-130.9463,-0.5922793,2558.712,0.05520091,890.6347,0.2748941,-125.5305,-0.6685443,-11.0152,-0.5803169,14.01997,0.4823017,0.0523467,0.2050604,-0.04384431,-0.2535085,1.332145,0.5168061,11.23391,0.7616611,20.67713,0.1551501,18.04155,0.3551991,-48.53529,-0.1966138,-1.309649,5.734779,0.02557964,-0.01578322,0.5482993,8.333334,3.333333,0.12,0,0.16,0,-10.36126
38.13143,0.08758458,35.86843,38.29597,41.32415,5.455719,40.52844,28.9186,56.81771,44.47789,1.365952,0.4174553,0.9235253,1.23726,1.684686,0.7611604,12.11711,6.333367,12.98991,7.706242,0.7981393,0.607276,22.8549,0.2866288,-7.751456,-1.263405,6.619012,1.876761,-30.64619,-0.3621189,0.05731692,2.250312,1.252894,0.5293693,7.132677,0.4971079,14.37068,0.7768867,23.11886,0.2163178,749.4827,0.1444172,1344.284,0.1140762,-30.13907,-2.014803,1759.245,0.08643322,1049.929,0.1957882,-39.29966,-1.358227,2590.545,0.05530052,1002.813,0.1764407,-37.58811,-1.425749,-13.45873,-0.4157689,19.66126,0.3377493,0.07921797,0.20091,-0.03249988,-0.3441041,0.8627397,0.5706342,23.31651,0.2578131,-8.363847,-1.129354,5.958056,2.152591,-32.16884,-0.339093,-9.400213,16.12277,0.07692906,-0.02393346,0.4749979,6.164384,2.857143,0.3,0.1290349,0.04333333,0.004714045,-15.84065
39.34478,0.1388014,35.18213,40.58926,43.62817,8.446041,242.1053,184.7685,400.8094,674.6741,0.9527294,0.42896,0.5889745,0.9351807,1.24185,0.652876,8.805923,4.079346,11.70356,8.172489,0.712948,0.9167646,18.77859,0.5236304,-4.158707,-2.328285,0.05921842,248.2178,-30.05455,-0.4136779,0.07326584,1.071735,1.493757,0.4997875,5.860412,0.6524088,14.74191,1.218317,22.20005,0.4985088,724.9252,0.225298,1299.097,0.1508096,-67.76929,-1.265316,1768.441,0.1353954,972.0507,0.3252014,-66.81562,-1.106496,2645.318,0.08402766,1077.087,0.3170147,-66.57353,-1.112013,-14.64939,-0.5524588,22.23978,0.437943,0.08124408,0.2344282,-0.03425583,-0.427712,0.8375785,0.8390919,20.56063,0.4516239,-1.978243,-4.787976,0.9861643,14.97311,-33.81141,-0.3601024,-6.654813,11.98155,0.07564763,-0.02095419,0.4904189,6.17284,4.605263,0.1485714,0.1420693,0.04857143,0.03481731,-15.97415
36.70588,0.1084864,35.86628,37.01616,39.47271,3.606426,167.6677,179.941,51.62109,51.46514,1.176343,0.473801,0.7757483,0.9960975,1.549167,0.7734184,10.95741,8.920774,4.984135,3.317207,0.6573035,0.7225654,23.27976,0.3543558,2.952085,4.235552,8.97098,1.127611,-23.71922,-0.4148704,0.04761152,1.562116,1.206801,0.5853491,7.430107,0.4372265,13.57216,0.6798664,29.14063,0.2633896,700.2536,0.1389593,1442.273,0.1534894,-65.71652,-1.275364,1714.736,0.08865064,1116.073,0.2528141,-72.62849,-1.052339,2604.667,0.0705275,1069.236,0.239445,-74.57365,-1.006058,-17.48301,-0.311873,25.69607,0.231934,0.05041502,0.536221,-0.03396937,-0.3536456,0.7876914,0.6453243,26.2222,0.2967871,6.073684,2.115635,10.55245,1.030602,-25.14091,-0.3698515,-7.486192,14.99156,0.02531486,-0.01746392,0.3628002,3.174603,1.630435,0.4366667,0.3781828,0.23,0.16,-15.39308
28.58097,0.3350916,23.49794,24.24882,29.29335,5.795412,45.51152,26.14064,171.7575,0,0.7710651,0.7876976,0.2112733,0.5536602,1.281912,1.070638,13.40705,13.45933,6.864063,3.025177,0.4126912,1.175401,30.45901,0.2862324,-1.948212,-5.901537,4.208058,3.695054,-8.487367,-1.640362,0.05157509,1.624578,1.157658,0.7819017,5.515757,0.5263164,2.941017,2.711663,23.03393,0.4383156,609.4835,0.3247602,1408.178,0.1403703,-85.57594,-1.089779,1583.385,0.170973,1088.996,0.2726273,-84.18278,-1.032554,2520.46,0.1238159,885.8703,0.1892941,-89.1715,-0.9292765,-15.50539,-0.4105449,23.92188,0.2875096,0.04433495,0.353839,-0.02613842,-0.6591901,0.5540658,1.005865,33.78122,0.2202115,-0.4437429,-32.25676,6.302958,2.985677,-7.472278,-2.217576,-10.06206,20.11409,0.03468122,-0.01529994,0.2323067,3.278689,2.564103,0.2333333,0.04496912,0.09999999,0.04301163,-17.15947
37.71255,0.07631282,36.26472,37.5549,39.34908,3.084354,50.31041,39.56043,75.79002,95.18192,0.5792893,1.050365,0.1834838,0.3878242,0.7641083,0.5806245,8.841643,6.528055,2.761762,2.732631,0.2318575,1.408698,19.20377,0.5164762,-4.453822,-2.412788,-4.887062,-2.512231,-24.81114,-0.4918745,0.02156545,1.773617,1.352092,0.9159479,8.795932,0.3823265,8.638994,0.9950771,27.46412,0.3255331,722.3062,0.2301064,1494.73,0.1483961,-127.1218,-0.7372937,1637.008,0.1404414,1304.989,0.2698494,-123.6031,-0.7163422,2453.633,0.07345491,1089.08,0.2267219,-126.3251,-0.6763414,-13.41827,-0.5542452,23.62719,0.3401635,0.08215321,0.2228742,-0.02807347,-0.3797443,0.4325868,0.9798299,25.22915,0.3393431,-4.841722,-2.938522,-5.187549,-2.982847,-35.00371,-0.2483062,-6.854788,15.72782,0.04806445,-0.01279593,0.09763373,1.74216,2.12766,0.185,0.09725396,0.2257143,0.1270385,-22.343
40.2821,0.08083528,37.88708,39.48501,40.89175,3.004669,50.39732,53.96206,43.30147,18.38111,0.4457226,0.7446083,0.1649771,0.3272345,0.7284158,0.5634387,5.260542,3.616214,4.330738,2.590481,0.1936189,1.863565,17.0533,0.6093568,0.2625897,33.81531,6.779267,1.601241,-19.32576,-0.7007185,0.0227031,0.9548026,1.160731,0.6606467,9.980627,0.3836925,23.51554,0.5483909,27.92681,0.4482945,727.9462,0.206717,1282.871,0.1512965,-143.2369,-0.5689356,1780.517,0.0972405,1051.075,0.413503,-137.8645,-0.5820355,2680.922,0.0890672,1031.797,0.4067545,-137.9043,-0.5815884,-16.23137,-0.5963209,22.95448,0.4477146,0.06621113,0.3031144,-0.02808744,-0.5237203,0.4296353,1.206004,21.80396,0.4761174,4.028138,2.935875,14.23767,0.869255,-30.88683,-0.3945724,-5.670385,13.33942,0.02268613,-0.009509144,0.06015317,1.83908,1.627907,0.2157143,0.1126128,0.33,0.2672078,-21.33953
36.57048,0.02968927,35.98595,36.46286,37.93369,1.947731,11.04129,4.406635,9.666748,3.874339,1.547483,0.3026809,1.115441,1.526319,1.873635,0.7581942,7.679376,4.794529,7.483474,2.261903,0.8923789,0.5500965,29.687,0.2240562,2.324739,4.9867,4.633634,2.559011,-23.09658,-0.2901443,0.01313599,0.7470339,1.14202,0.7657957,8.866766,0.4147583,12.31022,0.8466081,30.97093,0.1765031,667.4783,0.2271939,1446.562,0.1324846,-12.57754,-2.756166,1669.351,0.1424219,1136.314,0.2337584,-26.201,-1.121291,2587.624,0.07710154,1146.486,0.3763958,-32.38532,-0.8492052,-17.51689,-0.3961793,26.97539,0.2183917,0.06394046,0.2774906,-0.03308894,-0.2721165,0.9236071,0.5291508,30.41791,0.2033812,3.139755,3.652593,5.275428,2.248752,-23.26067,-0.2892354,-8.325932,17.91406,0.03707633,-0.01607378,0.3121772,3.311258,1.369863,0.695,0.085,0.02,0,-12.04742
37.55292,0.07426099,36.03917,37.86632,38.96321,2.924042,66.99818,81.66778,70.8525,77.77163,1.040275,0.5162523,0.5416855,0.9174503,1.546394,1.004709,12.18928,9.935199,9.973472,8.34266,0.5262589,0.780498,30.87847,0.3328594,-2.648568,-4.235435,-0.4722593,-23.03093,-21.28575,-0.4719954,0.02168591,2.027561,0.987111,0.8617994,9.997466,0.3939527,11.97817,0.8275482,29.76639,0.2501749,718.7261,0.2021803,1479.815,0.1326111,-57.05539,-1.408627,1687.758,0.1029948,1206.703,0.237824,-63.88162,-1.138019,2619.375,0.1046026,1105.186,0.4282738,-69.69006,-0.9985156,-17.66006,-0.4013605,29.41314,0.2610636,0.07575103,0.1799754,-0.02897852,-0.4367547,0.5973081,0.6947441,33.99638,0.1971832,-2.527628,-4.115493,0.2416862,49.19424,-21.51189,-0.5050299,-9.216159,17.94772,0.06128546,-0.02087298,0.3314063,4.316547,1.831502,0.408,0.3192115,0.09666667,0.04384315,-15.43509
40.01397,0.03936967,38.5476,39.49949,41.57849,3.030891,39.26912,29.80333,22.02748,2.401297,1.866568,0.3559735,1.243538,1.89487,2.478503,1.234965,22.52549,9.215405,0.06455374,7.298433,1.158775,0.5067994,23.02222,0.2813118,-14.087,-0.577227,-9.518207,-0.4078665,-36.32578,-0.2721476,0.03037883,0.7741866,1.534138,0.6261258,7.215625,0.5665274,10.25292,0.5900791,27.44107,0.2502427,724.7588,0.2198738,1497.866,0.1212598,-11.32109,-2.531993,1560.675,0.09015627,1211.761,0.1429482,-15.79131,-1.575904,2507.631,0.0698264,1097.622,0.4791712,-28.59847,-0.765844,-9.323794,-0.5320019,22.52986,0.2375591,0.06779175,0.1867927,-0.02435369,-0.3765539,1.156369,0.5215542,23.36252,0.3020272,-13.89098,-0.6261242,-10.02922,-0.3833714,-37.64762,-0.2610639,0.8448787,17.21988,0.01798015,-0.01288969,0,4.878049,2.857143,0.33,0,0,0,-12.07337
37.62579,0.1103824,35.44709,37.48558,40.97057,5.523487,36.7971,15.11836,15.86682,0.05089474,0.9641351,0.4572523,0.5672238,0.8842748,1.253196,0.6859722,10.17363,6.430096,6.667063,3.110039,0.5394173,0.8663377,20.51423,0.5227465,3.207136,2.353958,5.271535,1.59718,-15.112,-0.6929418,0.02871099,2.207741,1.11934,0.6230533,8.985181,0.3744639,19.97071,0.5341227,35.23052,0.1625019,619.2554,0.2526677,1432.777,0.1248082,-113.8468,-0.816572,1572.221,0.1291935,1226.03,0.2808978,-114.5129,-0.747252,2516.219,0.1003626,1115.122,0.3004046,-118.5043,-0.6866845,-18.77115,-0.3304416,29.20546,0.2692557,0.0398856,0.5635507,-0.02742146,-0.4455476,0.820964,0.6393536,28.48467,0.2147569,6.674476,1.150915,4.704214,2.211227,-18.99297,-0.5830064,-5.953058,13.23089,0.01671889,-0.01401365,0.301338,4.878049,2.5,0.184,0.1055651,0.196,0.09687104,-16.63391
